ID,CPURL,RCPURL,SLURL
3007,http://careerplus.shine.com/skill-courses/cisco-certified-design-associate-ccda/pd3007.html,/skill-courses/cisco-certified-design-associate-ccda/pd3007.html,https://learning.shine.com/course/None/cisco-certified-design-associate-ccda/pd-1218
3263,http://careerplus.shine.com/skill-courses/vskills-certified-news-editor/pd3263.html,/skill-courses/vskills-certified-news-editor/pd3263.html,
4799,http://careerplus.shine.com/skill-courses/strategic-brand-management/pd4799.html,/skill-courses/strategic-brand-management/pd4799.html,https://learning.shine.com/course/sales-and-marketing/strategic-brand-management/pd-1677
5055,http://careerplus.shine.com/skill-courses/certified-music-professional/pd5055.html,/skill-courses/certified-music-professional/pd5055.html,
961,http://careerplus.shine.com/skill-courses/vskills-certified-corporate-law-analyst/pd961.html,/skill-courses/vskills-certified-corporate-law-analyst/pd961.html,https://learning.shine.com/course/law/corporate-law-analyst/pd-356
4289,http://careerplus.shine.com/skill-courses/pmp-certification-classroom-training-program/pd4289.html,/skill-courses/pmp-certification-classroom-training-program/pd4289.html,
4801,http://careerplus.shine.com/skill-courses/competitive-marketing-strategies/pd4801.html,/skill-courses/competitive-marketing-strategies/pd4801.html,https://learning.shine.com/course/sales-and-marketing/competitive-marketing-strategies/pd-1678
5057,http://careerplus.shine.com/skill-courses/certified-guitar-basics-professional/pd5057.html,/skill-courses/certified-guitar-basics-professional/pd5057.html,
963,http://careerplus.shine.com/skill-courses/vskills-certified-trademark-law-analyst/pd963.html,/skill-courses/vskills-certified-trademark-law-analyst/pd963.html,https://learning.shine.com/course/law/trademark-law-analyst/pd-357
1475,http://careerplus.shine.com/executive-bio/portfolio-2/pd1475.html,/executive-bio/portfolio-2/pd1475.html,
1987,http://careerplus.shine.com/skill-courses/leadership/pd1987.html,/skill-courses/leadership/pd1987.html,
3267,http://careerplus.shine.com/skill-courses/vskills-certified-ngo-manager/pd3267.html,/skill-courses/vskills-certified-ngo-manager/pd3267.html,
4291,http://careerplus.shine.com/skill-courses/pmp-e-learning-maximised-course/pd4291.html,/skill-courses/pmp-e-learning-maximised-course/pd4291.html,
4803,http://careerplus.shine.com/skill-courses/essentials-of-interviewing-and-hiring/pd4803.html,/skill-courses/essentials-of-interviewing-and-hiring/pd4803.html,
5059,http://careerplus.shine.com/skill-courses/certified-english-basics-professional/pd5059.html,/skill-courses/certified-english-basics-professional/pd5059.html,https://learning.shine.com/course/None/certified-english-basics-professional/pd-1802
965,http://careerplus.shine.com/skill-courses/vskills-certified-media-law-analyst/pd965.html,/skill-courses/vskills-certified-media-law-analyst/pd965.html,https://learning.shine.com/course/law/media-law-analyst/pd-2127
1989,http://careerplus.shine.com/skill-courses/negotiation-skills/pd1989.html,/skill-courses/negotiation-skills/pd1989.html,
2501,http://careerplus.shine.com/skill-courses/public-safety/pd2501.html,/skill-courses/public-safety/pd2501.html,
4549,http://careerplus.shine.com/skill-courses/certified-six-sigma-green-belt-master/pd4549.html,/skill-courses/certified-six-sigma-green-belt-master/pd4549.html,https://learning.shine.com/course/operation-management/six-sigma-green-belt-master/pd-2493
4805,http://careerplus.shine.com/skill-courses/organizational-behavior/pd4805.html,/skill-courses/organizational-behavior/pd4805.html,https://learning.shine.com/course/hr-human-resource/organizational-behavior/pd-1680
5061,http://careerplus.shine.com/skill-courses/certified-business-english-professional/pd5061.html,/skill-courses/certified-business-english-professional/pd5061.html,https://learning.shine.com/course/None/certified-business-english-professional/pd-1803
1991,http://careerplus.shine.com/skill-courses/resume-and-interview-skills/pd1991.html,/skill-courses/resume-and-interview-skills/pd1991.html,
3271,http://careerplus.shine.com/skill-courses/certified-consumer-behavior-analyst/pd3271.html,/skill-courses/certified-consumer-behavior-analyst/pd3271.html,
4295,http://careerplus.shine.com/skill-courses/itil-foundation-classroom-course/pd4295.html,/skill-courses/itil-foundation-classroom-course/pd4295.html,https://learning.shine.com/course/None/itil-foundation-classroom-course/pd-2475
4551,http://careerplus.shine.com/skill-courses/certified-six-sigma-black-belt-master-2/pd4551.html,/skill-courses/certified-six-sigma-black-belt-master-2/pd4551.html,https://learning.shine.com/course/operation-management/six-sigma-black-belt-master/pd-2497
4807,http://careerplus.shine.com/skill-courses/the-role-of-hr-as-a-business-partner/pd4807.html,/skill-courses/the-role-of-hr-as-a-business-partner/pd4807.html,https://learning.shine.com/course/None/the-role-of-hr-as-a-business-partner/pd-1681
5063,http://careerplus.shine.com/skill-courses/career-advancement-programme/pd5063.html,/skill-courses/career-advancement-programme/pd5063.html,https://learning.shine.com/course/None/career-advancement-programme/pd-1804
969,http://careerplus.shine.com/skill-courses/vskills-certified-capybara-testing-professional/pd969.html,/skill-courses/vskills-certified-capybara-testing-professional/pd969.html,https://learning.shine.com/course/None/capybara-testing-professional/pd-359
2505,http://careerplus.shine.com/skill-courses/applied-quantitative-management-techniques/pd2505.html,/skill-courses/applied-quantitative-management-techniques/pd2505.html,
4809,http://careerplus.shine.com/skill-courses/operations-management-2/pd4809.html,/skill-courses/operations-management-2/pd4809.html,https://learning.shine.com/course/operation-management/operations-management-2/pd-1682
5065,http://careerplus.shine.com/skill-courses/certified-financial-trading-professional/pd5065.html,/skill-courses/certified-financial-trading-professional/pd5065.html,
5066,http://careerplus.shine.com/combo/job-profile-verification-plus-package/pd5066.html,/combo/job-profile-verification-plus-package/pd5066.html,
715,http://careerplus.shine.com/skill-courses/vskills-certified-html-designer/pd715.html,/skill-courses/vskills-certified-html-designer/pd715.html,https://learning.shine.com/course/it-information-technology/html-designer/pd-275
971,http://careerplus.shine.com/skill-courses/vskills-certified-the-grinder-testing-professional/pd971.html,/skill-courses/vskills-certified-the-grinder-testing-professional/pd971.html,https://learning.shine.com/course/None/grinder-testing-professional/pd-360
2507,http://careerplus.shine.com/skill-courses/organizational-management/pd2507.html,/skill-courses/organizational-management/pd2507.html,
4299,http://careerplus.shine.com/skill-courses/itil-foundation-e-learning-course/pd4299.html,/skill-courses/itil-foundation-e-learning-course/pd4299.html,https://learning.shine.com/course/None/itil-foundation-2/pd-2477
4811,http://careerplus.shine.com/skill-courses/compensation-and-benefits/pd4811.html,/skill-courses/compensation-and-benefits/pd4811.html,https://learning.shine.com/course/hr-human-resource/compensation-and-benefits/pd-1683
717,http://careerplus.shine.com/skill-courses/vskills-certified-css-designer/pd717.html,/skill-courses/vskills-certified-css-designer/pd717.html,https://learning.shine.com/course/it-information-technology/css-designer/pd-276
1997,http://careerplus.shine.com/skill-courses/performance-manager/pd1997.html,/skill-courses/performance-manager/pd1997.html,
3533,http://careerplus.shine.com/skill-courses/certified-claims-manager/pd3533.html,/skill-courses/certified-claims-manager/pd3533.html,
4813,http://careerplus.shine.com/skill-courses/employee-and-labor-relations/pd4813.html,/skill-courses/employee-and-labor-relations/pd4813.html,https://learning.shine.com/course/hr-human-resource/employee-and-labor-relations/pd-1684
975,http://careerplus.shine.com/skill-courses/vskills-certified-windmill-testing-professional/pd975.html,/skill-courses/vskills-certified-windmill-testing-professional/pd975.html,
3791,http://careerplus.shine.com/skill-courses/certified-e-governance-professional-2/pd3791.html,/skill-courses/certified-e-governance-professional-2/pd3791.html,
4303,http://careerplus.shine.com/tssc/in-store-promoter-unifier/pd4303.html,/tssc/in-store-promoter-unifier/pd4303.html,
4815,http://careerplus.shine.com/skill-courses/risk-management/pd4815.html,/skill-courses/risk-management/pd4815.html,
2001,http://careerplus.shine.com/skill-courses/recruitment-and-selection/pd2001.html,/skill-courses/recruitment-and-selection/pd2001.html,
2513,http://careerplus.shine.com/skill-courses/engineering-graphics/pd2513.html,/skill-courses/engineering-graphics/pd2513.html,
3537,http://careerplus.shine.com/skill-courses/certified-market-research-analyst/pd3537.html,/skill-courses/certified-market-research-analyst/pd3537.html,
4305,http://careerplus.shine.com/tssc/customer-care-executive-call-center/pd4305.html,/tssc/customer-care-executive-call-center/pd4305.html,
4817,http://careerplus.shine.com/skill-courses/management-essentials/pd4817.html,/skill-courses/management-essentials/pd4817.html,https://learning.shine.com/course/None/management-essentials/pd-1686
723,http://careerplus.shine.com/skill-courses/vskills-certified-excel-2003-professional/pd723.html,/skill-courses/vskills-certified-excel-2003-professional/pd723.html,https://learning.shine.com/course/None/vskills-certified-excel-2003-professional/pd-278
979,http://careerplus.shine.com/skill-courses/vskills-certified-git-version-control-professional/pd979.html,/skill-courses/vskills-certified-git-version-control-professional/pd979.html,https://learning.shine.com/course/it-information-technology/git-version-control-professional/pd-363
2003,http://careerplus.shine.com/skill-courses/root-cause-analysis/pd2003.html,/skill-courses/root-cause-analysis/pd2003.html,
3027,http://careerplus.shine.com/skill-courses/six-sigma-green-belt-6/pd3027.html,/skill-courses/six-sigma-green-belt-6/pd3027.html,https://learning.shine.com/course/operation-management/six-sigma-green-belt-10/pd-2220
3795,http://careerplus.shine.com/skill-courses/certified-business-writing-professional/pd3795.html,/skill-courses/certified-business-writing-professional/pd3795.html,
4307,http://careerplus.shine.com/tssc/customer-care-executive-relationship-centre/pd4307.html,/tssc/customer-care-executive-relationship-centre/pd4307.html,
4563,http://careerplus.shine.com/skill-courses/six-sigma-green-belt-9/pd4563.html,/skill-courses/six-sigma-green-belt-9/pd4563.html,
4819,http://careerplus.shine.com/skill-courses/the-voice-of-leadership/pd4819.html,/skill-courses/the-voice-of-leadership/pd4819.html,https://learning.shine.com/course/management/the-voice-of-leadership/pd-1687
3029,http://careerplus.shine.com/skill-courses/ccna-voice/pd3029.html,/skill-courses/ccna-voice/pd3029.html,https://learning.shine.com/course/None/ccna-voice/pd-1227
3541,http://careerplus.shine.com/skill-courses/certified-financial-management-professional/pd3541.html,/skill-courses/certified-financial-management-professional/pd3541.html,https://learning.shine.com/course/banking-finance/financial-management-3/pd-2325
4309,http://careerplus.shine.com/tssc/optical-fiber-splicer-adriot-hr-straight/pd4309.html,/tssc/optical-fiber-splicer-adriot-hr-straight/pd4309.html,
4821,http://careerplus.shine.com/skill-courses/business-grammar-basics/pd4821.html,/skill-courses/business-grammar-basics/pd4821.html,https://learning.shine.com/course/None/business-grammar-basics/pd-1688
3031,http://careerplus.shine.com/skill-courses/microsoft-office-specialist-office-2010/pd3031.html,/skill-courses/microsoft-office-specialist-office-2010/pd3031.html,https://learning.shine.com/course/None/microsoft-office-specialist-office-2010/pd-1228
4567,http://careerplus.shine.com/skill-courses/six-sigma-black-belt-3/pd4567.html,/skill-courses/six-sigma-black-belt-3/pd4567.html,https://learning.shine.com/course/operation-management/six-sigma-black-belt-4/pd-2505
4823,http://careerplus.shine.com/skill-courses/fundamentals-of-lean-for-business-organizations/pd4823.html,/skill-courses/fundamentals-of-lean-for-business-organizations/pd4823.html,https://learning.shine.com/course/management/fundamentals-of-lean-for-business-organizations/pd-1689
985,http://careerplus.shine.com/skill-courses/361dm-communication-skills-builder/pd985.html,/skill-courses/361dm-communication-skills-builder/pd985.html,
3033,http://careerplus.shine.com/skill-courses/managing-projects-with-microsoft-project-2010-mcts/pd3033.html,/skill-courses/managing-projects-with-microsoft-project-2010-mcts/pd3033.html,https://learning.shine.com/course/None/managing-projects-with-microsoft-project-2010-mcts/pd-1229
4313,http://careerplus.shine.com/tssc/optical-fiber-technician-adriot-hr-straight-2/pd4313.html,/tssc/optical-fiber-technician-adriot-hr-straight-2/pd4313.html,
4825,http://careerplus.shine.com/skill-courses/sales-foundations/pd4825.html,/skill-courses/sales-foundations/pd4825.html,https://learning.shine.com/course/sales-and-marketing/sales-management/pd-1690
3035,http://careerplus.shine.com/skill-courses/oracle-plsql-developer-certified-associate/pd3035.html,/skill-courses/oracle-plsql-developer-certified-associate/pd3035.html,
4059,http://careerplus.shine.com/skill-courses/english-language-course/pd4059.html,/skill-courses/english-language-course/pd4059.html,https://learning.shine.com/course/None/english-language-course/pd-2413
4315,http://careerplus.shine.com/tssc/customer-care-executive-repair-centre-adroit/pd4315.html,/tssc/customer-care-executive-repair-centre-adroit/pd4315.html,
4571,http://careerplus.shine.com/skill-courses/project-management-professional/pd4571.html,/skill-courses/project-management-professional/pd4571.html,
4827,http://careerplus.shine.com/skill-courses/sales-negotiations/pd4827.html,/skill-courses/sales-negotiations/pd4827.html,https://learning.shine.com/course/sales-and-marketing/sales-negotiations/pd-1691
733,http://careerplus.shine.com/skill-courses/vskills-certified-css3-developer/pd733.html,/skill-courses/vskills-certified-css3-developer/pd733.html,https://learning.shine.com/course/it-information-technology/css3-developer/pd-280
989,http://careerplus.shine.com/skill-courses/advanced-negotiation/pd989.html,/skill-courses/advanced-negotiation/pd989.html,
2013,http://careerplus.shine.com/skill-courses/building-and-leading-great-teams/pd2013.html,/skill-courses/building-and-leading-great-teams/pd2013.html,
3037,http://careerplus.shine.com/skill-courses/comptia-linux/pd3037.html,/skill-courses/comptia-linux/pd3037.html,https://learning.shine.com/course/it-information-technology/comptia-linux/pd-1231
4317,http://careerplus.shine.com/tssc/handset-repair-engg-level-ii-adroit-hr-straight/pd4317.html,/tssc/handset-repair-engg-level-ii-adroit-hr-straight/pd4317.html,
4829,http://careerplus.shine.com/skill-courses/strategic-account-sales-skills/pd4829.html,/skill-courses/strategic-account-sales-skills/pd4829.html,https://learning.shine.com/course/sales-and-marketing/strategic-account-sales-skills/pd-1692
735,http://careerplus.shine.com/skill-courses/certified-mysql-db-administrator/pd735.html,/skill-courses/certified-mysql-db-administrator/pd735.html,
991,http://careerplus.shine.com/skill-courses/conflict-resolution/pd991.html,/skill-courses/conflict-resolution/pd991.html,
2015,http://careerplus.shine.com/skill-courses/strategic-management/pd2015.html,/skill-courses/strategic-management/pd2015.html,
3039,http://careerplus.shine.com/skill-courses/comptia-network-2012/pd3039.html,/skill-courses/comptia-network-2012/pd3039.html,https://learning.shine.com/course/None/comptia-network-2012/pd-1232
4319,http://careerplus.shine.com/tssc/tower-technician-navkar-skills/pd4319.html,/tssc/tower-technician-navkar-skills/pd4319.html,
4575,http://careerplus.shine.com/skill-courses/job-profile-assessment/pd4575.html,/skill-courses/job-profile-assessment/pd4575.html,
4831,http://careerplus.shine.com/skill-courses/essential-selling-skills/pd4831.html,/skill-courses/essential-selling-skills/pd4831.html,https://learning.shine.com/course/sales-and-marketing/essential-selling-skills/pd-1693
737,http://careerplus.shine.com/skill-courses/vskills-certified-c-sharp-professional/pd737.html,/skill-courses/vskills-certified-c-sharp-professional/pd737.html,https://learning.shine.com/course/it-information-technology/c-sharp-professional/pd-282
993,http://careerplus.shine.com/skill-courses/stress-reduction/pd993.html,/skill-courses/stress-reduction/pd993.html,
3041,http://careerplus.shine.com/skill-courses/comptia-server/pd3041.html,/skill-courses/comptia-server/pd3041.html,https://learning.shine.com/course/None/comptia-server/pd-1233
4321,http://careerplus.shine.com/tssc/field-sales-executive_oxford/pd4321.html,/tssc/field-sales-executive_oxford/pd4321.html,
4833,http://careerplus.shine.com/skill-courses/frontline-call-center-skills/pd4833.html,/skill-courses/frontline-call-center-skills/pd4833.html,https://learning.shine.com/course/sales-and-marketing/frontline-call-center-skills/pd-1694
2531,http://careerplus.shine.com/skill-courses/mobile-game-programming-using-unity3d/pd2531.html,/skill-courses/mobile-game-programming-using-unity3d/pd2531.html,
3043,http://careerplus.shine.com/skill-courses/comptia-a-2012/pd3043.html,/skill-courses/comptia-a-2012/pd3043.html,https://learning.shine.com/course/None/comptia-a-2012/pd-1234
3811,http://careerplus.shine.com/skill-courses/certified-erp-manager/pd3811.html,/skill-courses/certified-erp-manager/pd3811.html,
4323,http://careerplus.shine.com/tssc/sales-executive-broadband-oxford/pd4323.html,/tssc/sales-executive-broadband-oxford/pd4323.html,
4835,http://careerplus.shine.com/skill-courses/inbound-call-center-management/pd4835.html,/skill-courses/inbound-call-center-management/pd4835.html,https://learning.shine.com/course/sales-and-marketing/inbound-call-center-management/pd-1695
741,http://careerplus.shine.com/skill-courses/logistics-and-supply-chain-management-professional/pd741.html,/skill-courses/logistics-and-supply-chain-management-professional/pd741.html,https://learning.shine.com/course/operation-management/logistics-supply-chain-management/pd-2067
4325,http://careerplus.shine.com/tssc/distributor-sales-representative_-oxford/pd4325.html,/tssc/distributor-sales-representative_-oxford/pd4325.html,
4581,http://careerplus.shine.com/skill-courses/itil-foundation-service-management-2/pd4581.html,/skill-courses/itil-foundation-service-management-2/pd4581.html,
4837,http://careerplus.shine.com/skill-courses/customer-service-fundamentals/pd4837.html,/skill-courses/customer-service-fundamentals/pd4837.html,https://learning.shine.com/course/operation-management/customer-service-fundamentals/pd-1696
743,http://careerplus.shine.com/skill-courses/vskills-certified-aspnet-programmer/pd743.html,/skill-courses/vskills-certified-aspnet-programmer/pd743.html,
3047,http://careerplus.shine.com/skill-courses/certified-material-management-professional/pd3047.html,/skill-courses/certified-material-management-professional/pd3047.html,https://learning.shine.com/course/operation-management/material-management-2/pd-2222
3815,http://careerplus.shine.com/skill-courses/certified-international-marketing-analyst/pd3815.html,/skill-courses/certified-international-marketing-analyst/pd3815.html,
4327,http://careerplus.shine.com/skill-courses/microsoft-project-2013-classroom-training/pd4327.html,/skill-courses/microsoft-project-2013-classroom-training/pd4327.html,https://learning.shine.com/course/None/microsoft-project-2013-specialist/pd-1515
4839,http://careerplus.shine.com/skill-courses/customer-focus/pd4839.html,/skill-courses/customer-focus/pd4839.html,https://learning.shine.com/course/operation-management/customer-focus/pd-1697
745,http://careerplus.shine.com/skill-courses/vskills-certified-it-support-professional/pd745.html,/skill-courses/vskills-certified-it-support-professional/pd745.html,https://learning.shine.com/course/None/vskills-certified-it-support-professional/pd-284
1001,http://careerplus.shine.com/skill-courses/personality/pd1001.html,/skill-courses/personality/pd1001.html,
4329,http://careerplus.shine.com/skill-courses/oracle-primavera-classroom-training/pd4329.html,/skill-courses/oracle-primavera-classroom-training/pd4329.html,
4585,http://careerplus.shine.com/skill-courses/pmi-certified-associate-in-project-management-ca-2/pd4585.html,/skill-courses/pmi-certified-associate-in-project-management-ca-2/pd4585.html,
4841,http://careerplus.shine.com/skill-courses/purchasing-and-vendor-management-essentials/pd4841.html,/skill-courses/purchasing-and-vendor-management-essentials/pd4841.html,https://learning.shine.com/course/operation-management/purchasing-and-vendor-management/pd-1698
491,http://careerplus.shine.com/background-verification/education-background-verification/pd491.html,/background-verification/education-background-verification/pd491.html,
747,http://careerplus.shine.com/skill-courses/vskills-certified-foreign-exchange-professional/pd747.html,/skill-courses/vskills-certified-foreign-exchange-professional/pd747.html,https://learning.shine.com/course/None/vskills-certified-foreign-exchange-professional/pd-2069
4331,http://careerplus.shine.com/skill-courses/oracle-primavera-online-training/pd4331.html,/skill-courses/oracle-primavera-online-training/pd4331.html,
4843,http://careerplus.shine.com/skill-courses/talent-management-essentials/pd4843.html,/skill-courses/talent-management-essentials/pd4843.html,https://learning.shine.com/course/hr-human-resource/talent-management-essentials/pd-1699
749,http://careerplus.shine.com/skill-courses/vskills-certified-merger-and-acquisition-analyst/pd749.html,/skill-courses/vskills-certified-merger-and-acquisition-analyst/pd749.html,https://learning.shine.com/course/None/vskills-certified-merger-and-acquisition-analyst/pd-2071
3309,http://careerplus.shine.com/skill-courses/certified-web-analytics-professional-course/pd3309.html,/skill-courses/certified-web-analytics-professional-course/pd3309.html,https://learning.shine.com/course/None/certified-web-analytics-professional-course/pd-1267
3821,http://careerplus.shine.com/skill-courses/certified-distribution-manager/pd3821.html,/skill-courses/certified-distribution-manager/pd3821.html,https://learning.shine.com/course/sales-and-marketing/distribution-management/pd-2378
4589,http://careerplus.shine.com/skill-courses/prince2-foundation-training-2/pd4589.html,/skill-courses/prince2-foundation-training-2/pd4589.html,
4845,http://careerplus.shine.com/skill-courses/angular-js/pd4845.html,/skill-courses/angular-js/pd4845.html,
495,http://careerplus.shine.com/background-verification/profile-experience-verification/pd495.html,/background-verification/profile-experience-verification/pd495.html,
751,http://careerplus.shine.com/skill-courses/vskills-certified-purchase-manager/pd751.html,/skill-courses/vskills-certified-purchase-manager/pd751.html,https://learning.shine.com/course/operation-management/purchase-management/pd-285
2031,http://careerplus.shine.com/skill-courses/project-management-2/pd2031.html,/skill-courses/project-management-2/pd2031.html,
3311,http://careerplus.shine.com/skill-courses/certified-digital-marketing-professional-cdmp-cour/pd3311.html,/skill-courses/certified-digital-marketing-professional-cdmp-cour/pd3311.html,https://learning.shine.com/course/sales-and-marketing/digital-marketing/pd-1268
4591,http://careerplus.shine.com/skill-courses/pmi-agile-certified-practitioner/pd4591.html,/skill-courses/pmi-agile-certified-practitioner/pd4591.html,
4847,http://careerplus.shine.com/skill-courses/salesforce/pd4847.html,/skill-courses/salesforce/pd4847.html,
241,http://careerplus.shine.com/combo/the-complete-career-package/pd241.html,/combo/the-complete-career-package/pd241.html,
753,http://careerplus.shine.com/skill-courses/international-logistics-management-professional/pd753.html,/skill-courses/international-logistics-management-professional/pd753.html,https://learning.shine.com/course/operation-management/international-logistics-management/pd-2073
2033,http://careerplus.shine.com/skill-courses/human-resource-management-2/pd2033.html,/skill-courses/human-resource-management-2/pd2033.html,
3313,http://careerplus.shine.com/skill-courses/certified-search-engine-optimization-professional-/pd3313.html,/skill-courses/certified-search-engine-optimization-professional-/pd3313.html,
3825,http://careerplus.shine.com/skill-courses/certified-international-finance-analyst/pd3825.html,/skill-courses/certified-international-finance-analyst/pd3825.html,
4081,http://careerplus.shine.com/skill-courses/certified-digital-citizen/pd4081.html,/skill-courses/certified-digital-citizen/pd4081.html,
4593,http://careerplus.shine.com/skill-courses/cisco-certified-design-associate-ccda-2/pd4593.html,/skill-courses/cisco-certified-design-associate-ccda-2/pd4593.html,
4849,http://careerplus.shine.com/skill-courses/sap-business-objects-business-intelligence/pd4849.html,/skill-courses/sap-business-objects-business-intelligence/pd4849.html,https://learning.shine.com/course/management/sap-business-objects-business-intelligence/pd-1702
755,http://careerplus.shine.com/skill-courses/vskills-certified-technical-analyst/pd755.html,/skill-courses/vskills-certified-technical-analyst/pd755.html,https://learning.shine.com/course/it-information-technology/technical-analyst/pd-286
2035,http://careerplus.shine.com/skill-courses/conversational-skills-for-managers/pd2035.html,/skill-courses/conversational-skills-for-managers/pd2035.html,
3315,http://careerplus.shine.com/skill-courses/certified-email-marketing-professional-course/pd3315.html,/skill-courses/certified-email-marketing-professional-course/pd3315.html,https://learning.shine.com/course/sales-and-marketing/email-marketing/pd-1270
4595,http://careerplus.shine.com/skill-courses/ccna-voice-2/pd4595.html,/skill-courses/ccna-voice-2/pd4595.html,
4851,http://careerplus.shine.com/skill-courses/sap-business-suite-7-for-end-users/pd4851.html,/skill-courses/sap-business-suite-7-for-end-users/pd4851.html,https://learning.shine.com/course/management/sap-business-suite-7-for-end-users/pd-1703
757,http://careerplus.shine.com/skill-courses/vskills-certified-equity-research-analyst/pd757.html,/skill-courses/vskills-certified-equity-research-analyst/pd757.html,https://learning.shine.com/course/banking-finance/equity-research-analyst/pd-2075
3317,http://careerplus.shine.com/skill-courses/certifed-search-engine-marketing-professional-cour/pd3317.html,/skill-courses/certifed-search-engine-marketing-professional-cour/pd3317.html,https://learning.shine.com/course/sales-and-marketing/search-engine-marketing/pd-1271
4085,http://careerplus.shine.com/tssc/testing/pd4085.html,/tssc/testing/pd4085.html,
4853,http://careerplus.shine.com/skill-courses/overview-of-sap-for-project-teams/pd4853.html,/skill-courses/overview-of-sap-for-project-teams/pd4853.html,
759,http://careerplus.shine.com/skill-courses/vskills-certified-business-accountant/pd759.html,/skill-courses/vskills-certified-business-accountant/pd759.html,https://learning.shine.com/course/banking-finance/business-accountant/pd-2077
2551,http://careerplus.shine.com/skill-courses/vskills-certified-event-management-professional/pd2551.html,/skill-courses/vskills-certified-event-management-professional/pd2551.html,
4087,http://careerplus.shine.com/skill-courses/certified-talent-acquisition-professional-aon-hewi/pd4087.html,/skill-courses/certified-talent-acquisition-professional-aon-hewi/pd4087.html,
4599,http://careerplus.shine.com/skill-courses/project-management-for-non-project-managers-2/pd4599.html,/skill-courses/project-management-for-non-project-managers-2/pd4599.html,
4855,http://careerplus.shine.com/skill-courses/apache-hbase-fundamentals/pd4855.html,/skill-courses/apache-hbase-fundamentals/pd4855.html,
761,http://careerplus.shine.com/skill-courses/vskills-certified-treasury-market-professional/pd761.html,/skill-courses/vskills-certified-treasury-market-professional/pd761.html,https://learning.shine.com/course/banking-finance/treasury-market-professional/pd-287
2041,http://careerplus.shine.com/skill-courses/retail-management/pd2041.html,/skill-courses/retail-management/pd2041.html,
2553,http://careerplus.shine.com/skill-courses/vskills-certified-merchandiser/pd2553.html,/skill-courses/vskills-certified-merchandiser/pd2553.html,
4089,http://careerplus.shine.com/skill-courses/certified-rewards-professional-aon-hewitt/pd4089.html,/skill-courses/certified-rewards-professional-aon-hewitt/pd4089.html,https://learning.shine.com/course/hr-human-resource/performance-appraisal-management-2/pd-1452
4601,http://careerplus.shine.com/skill-courses/microsoft-office-2013-power-excel/pd4601.html,/skill-courses/microsoft-office-2013-power-excel/pd4601.html,
4857,http://careerplus.shine.com/skill-courses/apache-cassandra/pd4857.html,/skill-courses/apache-cassandra/pd4857.html,
763,http://careerplus.shine.com/skill-courses/certified-export-import-foreign-trade-professional/pd763.html,/skill-courses/certified-export-import-foreign-trade-professional/pd763.html,https://learning.shine.com/course/None/certified-export-import-foreign-trade-professional/pd-2079
2555,http://careerplus.shine.com/skill-courses/vskills-certified-production-manager/pd2555.html,/skill-courses/vskills-certified-production-manager/pd2555.html,https://learning.shine.com/course/operation-management/production-management/pd-2210
4603,http://careerplus.shine.com/skill-courses/leadership-essentials-2/pd4603.html,/skill-courses/leadership-essentials-2/pd4603.html,https://learning.shine.com/course/None/leadership-essentials-2/pd-1601
4859,http://careerplus.shine.com/skill-courses/data-science-fundamentals-in-r/pd4859.html,/skill-courses/data-science-fundamentals-in-r/pd4859.html,https://learning.shine.com/course/it-information-technology/data-science-fundamentals-in-r/pd-1707
765,http://careerplus.shine.com/skill-courses/enterprise-applications-integration-specialist-wit/pd765.html,/skill-courses/enterprise-applications-integration-specialist-wit/pd765.html,https://learning.shine.com/course/None/enterprise-applications-integration-specialist-with-biztalk-server/pd-288
4093,http://careerplus.shine.com/skill-courses/behavioral-event-interviewing-aon-hewitt/pd4093.html,/skill-courses/behavioral-event-interviewing-aon-hewitt/pd4093.html,https://learning.shine.com/course/hr-human-resource/behavioural-event-interviewing/pd-1453
4605,http://careerplus.shine.com/skill-courses/finance-and-accounting-essentials-for-non-financ-2/pd4605.html,/skill-courses/finance-and-accounting-essentials-for-non-financ-2/pd4605.html,https://learning.shine.com/course/management/finance-and-accounting-essentials-for-non-financial-professionals-2/pd-1602
4861,http://careerplus.shine.com/skill-courses/mongodb/pd4861.html,/skill-courses/mongodb/pd4861.html,https://learning.shine.com/course/it-information-technology/mongodb/pd-1708
767,http://careerplus.shine.com/skill-courses/computer-fundamentals-ms-office-professional/pd767.html,/skill-courses/computer-fundamentals-ms-office-professional/pd767.html,https://learning.shine.com/course/None/computer-fundamentals-ms-office-professional/pd-289
4095,http://careerplus.shine.com/tssc/rpl-application-fee/pd4095.html,/tssc/rpl-application-fee/pd4095.html,
4607,http://careerplus.shine.com/skill-courses/microsoft-office-specialist-office-2010-with-getce/pd4607.html,/skill-courses/microsoft-office-specialist-office-2010-with-getce/pd4607.html,
4863,http://careerplus.shine.com/skill-courses/big-data-the-engineering-perspective/pd4863.html,/skill-courses/big-data-the-engineering-perspective/pd4863.html,https://learning.shine.com/course/it-information-technology/big-data-the-engineering-perspective/pd-1709
4097,http://careerplus.shine.com/skill-courses/vskills-certified-commercial-banker/pd4097.html,/skill-courses/vskills-certified-commercial-banker/pd4097.html,
3333,http://careerplus.shine.com/tssc/affiliation-fee/pd3333.html,/tssc/affiliation-fee/pd3333.html,
